Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,RoundNumber,RaceName
0 days 00:49:34.456000,27.7,23.0,1001.4,False,44.6,288,3.6,2025,19,United States Grand Prix
0 days 00:50:34.450000,27.8,23.0,1001.3,False,44.7,287,3.8,2025,19,United States Grand Prix
0 days 00:51:34.450000,27.8,23.0,1001.2,False,44.6,270,3.8,2025,19,United States Grand Prix
0 days 00:52:34.450000,28.0,23.0,1001.3,False,44.7,259,2.3,2025,19,United States Grand Prix
0 days 00:53:34.452000,28.0,23.0,1001.3,False,45.0,282,1.6,2025,19,United States Grand Prix
0 days 00:54:34.462000,27.9,22.0,1001.2,False,45.1,261,3.1,2025,19,United States Grand Prix
0 days 00:55:34.461000,27.9,22.0,1001.2,False,44.9,292,1.8,2025,19,United States Grand Prix
0 days 00:56:34.462000,28.0,22.0,1001.2,False,45.0,304,1.4,2025,19,United States Grand Prix
0 days 00:57:34.463000,28.2,22.0,1001.2,False,45.1,232,1.5,2025,19,United States Grand Prix
0 days 00:58:34.462000,28.2,22.0,1001.1,False,45.6,316,2.0,2025,19,United States Grand Prix
0 days 00:59:34.464000,28.1,21.0,1001.1,False,45.1,105,1.2,2025,19,United States Grand Prix
0 days 01:00:34.463000,28.1,22.0,1001.1,False,45.1,277,1.9,2025,19,United States Grand Prix
0 days 01:01:34.464000,28.3,22.0,1001.1,False,45.5,80,1.0,2025,19,United States Grand Prix
0 days 01:02:34.465000,28.4,21.0,1001.2,False,45.5,192,1.2,2025,19,United States Grand Prix
0 days 01:03:34.465000,28.5,21.0,1001.1,False,45.4,263,1.8,2025,19,United States Grand Prix
0 days 01:04:34.465000,28.6,22.0,1001.1,False,45.8,212,1.4,2025,19,United States Grand Prix
0 days 01:05:34.464000,28.7,21.0,1001.0,False,45.9,244,1.9,2025,19,United States Grand Prix
0 days 01:06:34.464000,28.6,21.0,1001.2,False,45.9,13,1.1,2025,19,United States Grand Prix
0 days 01:07:34.464000,28.8,21.0,1001.1,False,45.9,288,0.6,2025,19,United States Grand Prix
0 days 01:08:34.471000,28.8,22.0,1001.0,False,45.5,283,2.8,2025,19,United States Grand Prix
0 days 01:09:34.465000,28.7,22.0,1001.1,False,45.5,218,1.3,2025,19,United States Grand Prix
0 days 01:10:34.479000,28.7,21.0,1001.2,False,45.9,286,1.6,2025,19,United States Grand Prix
0 days 01:11:34.465000,28.7,21.0,1001.1,False,46.0,259,1.6,2025,19,United States Grand Prix
0 days 01:12:34.465000,28.6,20.0,1001.2,False,46.0,182,2.1,2025,19,United States Grand Prix
0 days 01:13:34.466000,28.5,21.0,1001.1,False,45.8,262,1.1,2025,19,United States Grand Prix
0 days 01:14:34.466000,28.5,21.0,1001.1,False,46.0,189,1.2,2025,19,United States Grand Prix
0 days 01:15:34.466000,28.4,21.0,1001.2,False,46.0,203,1.3,2025,19,United States Grand Prix
0 days 01:16:34.467000,28.5,21.0,1001.1,False,46.0,266,1.0,2025,19,United States Grand Prix
0 days 01:17:34.466000,28.5,21.0,1001.1,False,46.0,200,1.8,2025,19,United States Grand Prix
0 days 01:18:34.482000,28.6,21.0,1001.1,False,46.2,245,2.0,2025,19,United States Grand Prix
0 days 01:19:34.478000,28.8,21.0,1000.9,False,46.2,280,1.4,2025,19,United States Grand Prix
0 days 01:20:34.474000,28.8,21.0,1001.0,False,46.3,198,1.4,2025,19,United States Grand Prix
0 days 01:21:34.478000,28.7,21.0,1001.0,False,46.1,280,1.9,2025,19,United States Grand Prix
0 days 01:22:34.478000,28.8,21.0,1001.0,False,46.1,156,1.3,2025,19,United States Grand Prix
0 days 01:23:34.481000,28.6,21.0,1000.9,False,46.1,293,1.5,2025,19,United States Grand Prix
0 days 01:24:34.482000,28.7,20.0,1000.9,False,45.9,342,2.0,2025,19,United States Grand Prix
0 days 01:25:34.471000,28.7,20.0,1000.9,False,46.0,258,1.4,2025,19,United States Grand Prix
0 days 01:26:34.482000,28.6,20.0,1000.9,False,46.0,212,1.6,2025,19,United States Grand Prix
0 days 01:27:34.482000,28.6,21.0,1000.9,False,45.9,6,1.4,2025,19,United States Grand Prix
0 days 01:28:34.483000,28.7,21.0,1001.0,False,45.8,285,0.7,2025,19,United States Grand Prix
0 days 01:29:34.483000,28.9,21.0,1000.9,False,45.8,265,2.4,2025,19,United States Grand Prix
0 days 01:30:34.483000,28.9,21.0,1001.0,False,45.8,240,2.8,2025,19,United States Grand Prix
0 days 01:31:34.483000,28.8,21.0,1000.9,False,46.0,43,1.7,2025,19,United States Grand Prix
0 days 01:32:34.483000,28.8,21.0,1000.8,False,46.1,324,0.8,2025,19,United States Grand Prix
0 days 01:33:34.484000,28.9,21.0,1000.9,False,46.3,270,1.0,2025,19,United States Grand Prix
0 days 01:34:34.485000,28.9,21.0,1001.0,False,46.3,323,1.6,2025,19,United States Grand Prix
0 days 01:35:34.484000,28.9,20.0,1000.9,False,46.2,274,1.2,2025,19,United States Grand Prix
0 days 01:36:34.484000,28.9,20.0,1000.8,False,46.1,243,1.5,2025,19,United States Grand Prix
0 days 01:37:34.485000,28.8,21.0,1000.8,False,46.1,264,1.4,2025,19,United States Grand Prix
0 days 01:38:34.502000,28.9,20.0,1000.8,False,45.9,274,2.7,2025,19,United States Grand Prix
0 days 01:39:34.485000,28.9,21.0,1000.7,False,45.8,259,2.5,2025,19,United States Grand Prix
0 days 01:40:34.485000,28.9,21.0,1000.8,False,45.8,263,3.3,2025,19,United States Grand Prix
0 days 01:41:34.486000,28.8,21.0,1000.7,False,45.7,261,4.9,2025,19,United States Grand Prix
0 days 01:42:34.501000,28.7,21.0,1000.7,False,45.6,268,4.8,2025,19,United States Grand Prix
0 days 01:43:34.496000,28.6,21.0,1000.7,False,45.6,297,2.5,2025,19,United States Grand Prix
0 days 01:44:34.491000,28.6,21.0,1000.7,False,45.5,255,2.6,2025,19,United States Grand Prix
0 days 01:45:34.490000,28.6,21.0,1000.8,False,45.4,299,3.0,2025,19,United States Grand Prix
0 days 01:46:34.487000,28.5,21.0,1000.7,False,45.4,163,2.3,2025,19,United States Grand Prix
0 days 01:47:34.495000,28.5,21.0,1000.6,False,45.8,189,1.5,2025,19,United States Grand Prix
0 days 01:48:34.498000,28.6,21.0,1000.6,False,45.8,297,1.0,2025,19,United States Grand Prix
0 days 01:49:34.504000,28.8,21.0,1000.7,False,45.8,343,1.2,2025,19,United States Grand Prix
0 days 01:50:34.499000,28.9,21.0,1000.7,False,45.9,246,1.4,2025,19,United States Grand Prix
0 days 01:51:34.495000,28.9,21.0,1000.7,False,45.9,295,2.7,2025,19,United States Grand Prix
0 days 01:52:34.493000,28.8,21.0,1000.7,False,45.7,233,2.0,2025,19,United States Grand Prix
0 days 01:53:34.494000,28.7,21.0,1000.7,False,45.9,203,1.3,2025,19,United States Grand Prix
0 days 01:54:34.505000,28.6,21.0,1000.7,False,45.9,4,1.2,2025,19,United States Grand Prix
0 days 01:55:34.502000,28.5,21.0,1000.6,False,45.9,257,2.0,2025,19,United States Grand Prix
0 days 01:56:34.512000,28.6,21.0,1000.7,False,45.7,0,1.1,2025,19,United States Grand Prix
0 days 01:57:34.507000,28.6,21.0,1000.6,False,45.7,251,1.3,2025,19,United States Grand Prix
0 days 01:58:34.506000,28.9,21.0,1000.6,False,45.8,270,1.0,2025,19,United States Grand Prix
0 days 01:59:34.506000,29.0,21.0,1000.6,False,45.9,250,1.2,2025,19,United States Grand Prix
0 days 02:00:34.508000,29.1,20.0,1000.5,False,45.8,160,1.9,2025,19,United States Grand Prix
0 days 02:01:34.510000,29.1,21.0,1000.6,False,45.9,269,1.7,2025,19,United States Grand Prix
0 days 02:02:34.507000,29.0,21.0,1000.5,False,45.5,286,2.4,2025,19,United States Grand Prix
0 days 02:03:34.538000,29.0,21.0,1000.6,False,45.6,241,2.0,2025,19,United States Grand Prix
0 days 02:04:34.554000,28.9,20.0,1000.6,False,45.8,297,1.4,2025,19,United States Grand Prix
0 days 02:05:34.551000,29.0,20.0,1000.6,False,45.6,277,1.6,2025,19,United States Grand Prix
0 days 02:06:34.592000,29.1,20.0,1000.6,False,45.7,283,1.0,2025,19,United States Grand Prix
0 days 02:07:34.608000,29.3,20.0,1000.5,False,45.8,267,1.3,2025,19,United States Grand Prix
0 days 02:08:34.612000,29.2,20.0,1000.6,False,45.6,261,3.2,2025,19,United States Grand Prix
0 days 02:09:34.621000,29.1,21.0,1000.5,False,45.3,248,3.0,2025,19,United States Grand Prix
0 days 02:10:34.638000,29.1,21.0,1000.6,False,45.3,262,2.0,2025,19,United States Grand Prix
0 days 02:11:34.639000,29.1,21.0,1000.7,False,45.4,56,1.5,2025,19,United States Grand Prix
0 days 02:12:34.638000,29.0,21.0,1000.6,False,45.7,269,1.0,2025,19,United States Grand Prix
0 days 02:13:34.639000,29.0,21.0,1000.4,False,45.7,163,1.4,2025,19,United States Grand Prix
0 days 02:14:34.644000,29.0,21.0,1000.6,False,45.5,294,1.8,2025,19,United States Grand Prix
0 days 02:15:34.639000,29.0,21.0,1000.5,False,45.3,272,2.0,2025,19,United States Grand Prix
0 days 02:16:34.641000,29.0,21.0,1000.5,False,45.3,258,1.2,2025,19,United States Grand Prix
0 days 02:17:34.654000,29.0,21.0,1000.5,False,45.6,132,1.3,2025,19,United States Grand Prix
0 days 02:18:34.640000,29.0,21.0,1000.5,False,45.6,147,0.7,2025,19,United States Grand Prix
0 days 02:19:34.641000,29.0,21.0,1000.5,False,45.6,147,0.7,2025,19,United States Grand Prix
0 days 02:20:34.662000,29.2,21.0,1000.5,False,45.6,147,0.7,2025,19,United States Grand Prix
0 days 02:21:34.643000,29.3,21.0,1000.5,False,45.7,154,0.9,2025,19,United States Grand Prix
0 days 02:22:34.654000,29.3,21.0,1000.6,False,45.8,258,1.4,2025,19,United States Grand Prix
0 days 02:23:34.653000,29.1,21.0,1000.5,False,45.7,244,1.7,2025,19,United States Grand Prix
0 days 02:24:34.655000,29.1,21.0,1000.5,False,45.7,258,1.2,2025,19,United States Grand Prix
0 days 02:25:34.655000,29.2,21.0,1000.6,False,45.6,182,1.0,2025,19,United States Grand Prix
0 days 02:26:34.654000,29.2,20.0,1000.6,False,45.6,285,1.7,2025,19,United States Grand Prix
0 days 02:27:34.654000,29.2,20.0,1000.6,False,45.3,255,2.8,2025,19,United States Grand Prix
0 days 02:28:34.670000,29.2,21.0,1000.6,False,44.8,265,3.4,2025,19,United States Grand Prix
0 days 02:29:34.682000,29.1,21.0,1000.5,False,44.8,252,3.3,2025,19,United States Grand Prix
0 days 02:30:34.706000,29.0,21.0,1000.5,False,45.0,252,2.5,2025,19,United States Grand Prix
0 days 02:31:34.704000,29.0,21.0,1000.5,False,44.9,185,2.0,2025,19,United States Grand Prix
0 days 02:32:34.706000,29.1,21.0,1000.5,False,44.9,251,1.6,2025,19,United States Grand Prix
0 days 02:33:34.705000,29.0,21.0,1000.6,False,45.0,159,1.6,2025,19,United States Grand Prix
0 days 00:00:18.513000,25.5,26.0,781.8,False,51.4,288,2.3,2025,20,Mexico City Grand Prix
0 days 00:01:18.505000,25.6,26.0,781.8,False,51.4,303,1.8,2025,20,Mexico City Grand Prix
0 days 00:02:18.508000,25.5,26.0,781.8,False,51.6,0,1.0,2025,20,Mexico City Grand Prix
0 days 00:03:18.507000,25.5,25.0,781.7,False,51.8,22,0.4,2025,20,Mexico City Grand Prix
0 days 00:04:18.507000,25.5,25.0,781.8,False,52.1,135,1.0,2025,20,Mexico City Grand Prix
0 days 00:05:18.507000,25.6,25.0,781.8,False,52.1,162,2.2,2025,20,Mexico City Grand Prix
0 days 00:06:18.504000,25.6,25.0,781.7,False,52.3,117,2.3,2025,20,Mexico City Grand Prix
0 days 00:07:18.508000,25.5,25.0,781.7,False,52.8,120,2.5,2025,20,Mexico City Grand Prix
0 days 00:08:18.512000,25.5,25.0,781.6,False,53.1,131,1.3,2025,20,Mexico City Grand Prix
0 days 00:09:18.508000,25.4,25.0,781.6,False,53.1,113,2.8,2025,20,Mexico City Grand Prix
0 days 00:10:18.510000,25.4,25.0,781.7,False,53.1,132,1.6,2025,20,Mexico City Grand Prix
0 days 00:11:18.510000,25.4,25.0,781.6,False,53.1,148,1.3,2025,20,Mexico City Grand Prix
0 days 00:12:18.513000,25.4,25.0,781.5,False,53.2,291,2.3,2025,20,Mexico City Grand Prix
0 days 00:13:18.512000,25.5,24.0,781.6,False,53.1,317,1.8,2025,20,Mexico City Grand Prix
0 days 00:14:18.522000,25.6,24.0,781.6,False,53.1,216,2.0,2025,20,Mexico City Grand Prix
0 days 00:15:18.521000,25.6,24.0,781.6,False,53.1,287,1.4,2025,20,Mexico City Grand Prix
0 days 00:16:18.510000,25.7,24.0,781.6,False,52.8,337,1.4,2025,20,Mexico City Grand Prix
0 days 00:17:18.514000,25.8,24.0,781.5,False,52.8,310,0.8,2025,20,Mexico City Grand Prix
0 days 00:18:18.519000,25.6,24.0,781.6,False,52.8,244,0.6,2025,20,Mexico City Grand Prix
0 days 00:19:18.513000,25.6,24.0,781.5,False,53.1,238,1.4,2025,20,Mexico City Grand Prix
0 days 00:20:18.525000,25.6,25.0,781.5,False,53.1,226,1.6,2025,20,Mexico City Grand Prix
0 days 00:21:18.524000,25.8,25.0,781.4,False,52.6,0,1.3,2025,20,Mexico City Grand Prix
0 days 00:22:18.520000,25.9,24.0,781.4,False,53.1,149,1.5,2025,20,Mexico City Grand Prix
0 days 00:23:18.518000,26.0,24.0,781.4,False,52.5,141,1.3,2025,20,Mexico City Grand Prix
0 days 00:24:18.525000,26.0,25.0,781.4,False,52.5,144,1.8,2025,20,Mexico City Grand Prix
0 days 00:25:18.527000,25.9,25.0,781.3,False,52.7,43,1.1,2025,20,Mexico City Grand Prix
0 days 00:26:18.560000,25.9,25.0,781.4,False,52.7,219,1.4,2025,20,Mexico City Grand Prix
0 days 00:27:18.527000,25.9,25.0,781.4,False,52.9,330,1.6,2025,20,Mexico City Grand Prix
0 days 00:28:18.526000,25.8,25.0,781.4,False,53.0,302,1.7,2025,20,Mexico City Grand Prix
0 days 00:29:18.526000,25.8,24.0,781.3,False,53.0,300,2.1,2025,20,Mexico City Grand Prix
0 days 00:30:18.528000,25.9,24.0,781.4,False,53.0,279,1.8,2025,20,Mexico City Grand Prix
0 days 00:31:18.543000,25.8,25.0,781.4,False,52.6,318,1.0,2025,20,Mexico City Grand Prix
0 days 00:32:18.531000,25.9,24.0,781.4,False,52.8,228,0.9,2025,20,Mexico City Grand Prix
0 days 00:33:18.528000,26.0,24.0,781.3,False,52.8,270,1.6,2025,20,Mexico City Grand Prix
0 days 00:34:18.528000,25.8,24.0,781.3,False,52.7,293,1.1,2025,20,Mexico City Grand Prix
0 days 00:35:18.528000,25.9,24.0,781.3,False,52.4,293,2.2,2025,20,Mexico City Grand Prix
0 days 00:36:18.534000,25.9,25.0,781.2,False,52.4,268,2.6,2025,20,Mexico City Grand Prix
0 days 00:37:18.525000,26.0,26.0,781.3,False,52.5,259,2.2,2025,20,Mexico City Grand Prix
0 days 00:38:18.533000,25.9,26.0,781.1,False,52.6,250,2.4,2025,20,Mexico City Grand Prix
0 days 00:39:18.533000,25.9,26.0,781.3,False,53.0,246,1.8,2025,20,Mexico City Grand Prix
0 days 00:40:18.531000,25.8,25.0,781.2,False,53.0,142,1.9,2025,20,Mexico City Grand Prix
0 days 00:41:18.537000,25.6,25.0,781.2,False,52.8,193,1.6,2025,20,Mexico City Grand Prix
0 days 00:42:18.532000,25.6,24.0,781.2,False,52.8,170,2.7,2025,20,Mexico City Grand Prix
0 days 00:43:18.546000,25.6,25.0,781.2,False,52.9,230,1.3,2025,20,Mexico City Grand Prix
0 days 00:44:18.531000,25.6,25.0,781.2,False,53.1,121,0.0,2025,20,Mexico City Grand Prix
0 days 00:45:18.542000,25.7,25.0,781.1,False,52.8,162,1.6,2025,20,Mexico City Grand Prix
0 days 00:46:18.532000,25.8,25.0,781.1,False,52.7,39,2.5,2025,20,Mexico City Grand Prix
0 days 00:47:18.544000,25.9,26.0,781.1,False,52.8,308,1.2,2025,20,Mexico City Grand Prix
0 days 00:48:18.533000,26.0,25.0,781.1,False,53.1,207,2.3,2025,20,Mexico City Grand Prix
0 days 00:49:18.533000,26.1,25.0,781.0,False,52.9,224,2.7,2025,20,Mexico City Grand Prix
0 days 00:50:18.535000,26.1,25.0,781.0,False,52.8,228,2.3,2025,20,Mexico City Grand Prix
0 days 00:51:18.551000,26.2,25.0,781.1,False,52.6,129,3.4,2025,20,Mexico City Grand Prix
0 days 00:52:18.541000,26.1,26.0,781.1,False,52.5,256,2.4,2025,20,Mexico City Grand Prix
0 days 00:53:18.548000,26.3,26.0,781.2,False,52.2,265,1.0,2025,20,Mexico City Grand Prix
0 days 00:54:18.550000,26.2,25.0,781.0,False,52.3,274,1.4,2025,20,Mexico City Grand Prix
0 days 00:55:18.550000,26.2,25.0,781.1,False,52.2,283,2.3,2025,20,Mexico City Grand Prix
0 days 00:56:18.548000,26.2,25.0,781.0,False,52.1,212,1.6,2025,20,Mexico City Grand Prix
0 days 00:57:18.553000,26.3,25.0,781.0,False,52.0,168,1.3,2025,20,Mexico City Grand Prix
0 days 00:58:18.545000,26.3,26.0,781.0,False,51.9,243,2.3,2025,20,Mexico City Grand Prix
0 days 00:59:18.547000,26.1,26.0,781.0,False,52.0,238,1.0,2025,20,Mexico City Grand Prix
0 days 01:00:18.540000,26.2,25.0,780.9,False,52.0,165,1.7,2025,20,Mexico City Grand Prix
0 days 01:01:18.545000,26.3,26.0,781.0,False,52.1,103,1.9,2025,20,Mexico City Grand Prix
0 days 01:02:18.555000,26.4,25.0,780.8,False,52.7,108,1.8,2025,20,Mexico City Grand Prix
0 days 01:03:18.556000,26.4,25.0,781.0,False,52.6,299,1.7,2025,20,Mexico City Grand Prix
0 days 01:04:18.554000,26.4,24.0,780.9,False,52.2,237,1.8,2025,20,Mexico City Grand Prix
0 days 01:05:18.562000,26.4,25.0,780.9,False,52.2,278,1.9,2025,20,Mexico City Grand Prix
0 days 01:06:18.559000,26.4,24.0,780.9,False,52.0,267,1.5,2025,20,Mexico City Grand Prix
0 days 01:07:18.554000,26.4,25.0,780.9,False,51.9,258,2.7,2025,20,Mexico City Grand Prix
0 days 01:08:18.556000,26.4,24.0,780.9,False,51.8,273,3.1,2025,20,Mexico City Grand Prix
0 days 01:09:18.561000,26.5,24.0,780.8,False,51.7,297,1.9,2025,20,Mexico City Grand Prix
0 days 01:10:18.558000,26.5,24.0,780.8,False,51.7,297,1.9,2025,20,Mexico City Grand Prix
0 days 01:11:18.559000,26.6,24.0,780.8,False,51.7,297,1.9,2025,20,Mexico City Grand Prix
0 days 01:12:18.560000,26.6,24.0,780.8,False,51.1,289,2.6,2025,20,Mexico City Grand Prix
0 days 01:13:18.558000,26.8,24.0,780.8,False,51.5,273,1.6,2025,20,Mexico City Grand Prix
0 days 01:14:18.566000,26.8,24.0,780.8,False,51.4,268,2.4,2025,20,Mexico City Grand Prix
0 days 01:15:18.568000,26.6,24.0,780.9,False,51.3,274,3.0,2025,20,Mexico City Grand Prix
0 days 01:16:18.557000,26.6,24.0,780.9,False,51.4,275,1.8,2025,20,Mexico City Grand Prix
0 days 01:17:18.551000,26.6,24.0,780.7,False,51.4,300,1.4,2025,20,Mexico City Grand Prix
0 days 01:18:18.562000,26.8,24.0,780.8,False,51.3,256,1.7,2025,20,Mexico City Grand Prix
0 days 01:19:18.552000,26.8,24.0,780.7,False,51.4,237,2.7,2025,20,Mexico City Grand Prix
0 days 01:20:18.568000,26.6,24.0,780.8,False,51.5,249,1.7,2025,20,Mexico City Grand Prix
0 days 01:21:18.561000,26.6,23.0,780.8,False,51.5,248,3.6,2025,20,Mexico City Grand Prix
0 days 01:22:18.571000,26.8,24.0,780.9,False,51.4,249,2.2,2025,20,Mexico City Grand Prix
0 days 01:23:18.566000,26.8,24.0,780.9,False,51.4,263,2.1,2025,20,Mexico City Grand Prix
0 days 01:24:18.566000,26.9,24.0,780.9,False,51.3,285,3.6,2025,20,Mexico City Grand Prix
0 days 01:25:18.562000,26.8,24.0,780.8,False,50.7,242,1.8,2025,20,Mexico City Grand Prix
0 days 01:26:18.571000,26.7,24.0,780.8,False,50.4,286,1.4,2025,20,Mexico City Grand Prix
0 days 01:27:18.574000,26.7,23.0,780.8,False,50.4,298,1.0,2025,20,Mexico City Grand Prix
0 days 01:28:18.617000,26.7,24.0,780.7,False,50.3,292,0.6,2025,20,Mexico City Grand Prix
0 days 01:29:18.603000,26.6,24.0,780.8,False,50.4,199,1.4,2025,20,Mexico City Grand Prix
0 days 01:30:18.586000,26.6,23.0,780.8,False,50.7,180,1.7,2025,20,Mexico City Grand Prix
0 days 01:31:18.608000,26.5,23.0,780.7,False,50.7,248,1.6,2025,20,Mexico City Grand Prix
0 days 01:32:18.605000,26.5,23.0,780.7,False,50.7,296,1.9,2025,20,Mexico City Grand Prix
0 days 01:33:18.607000,26.5,23.0,780.8,False,51.0,145,1.6,2025,20,Mexico City Grand Prix
0 days 01:34:18.614000,26.5,23.0,780.7,False,51.0,151,1.5,2025,20,Mexico City Grand Prix
0 days 01:35:18.663000,26.6,23.0,780.7,False,50.6,256,1.8,2025,20,Mexico City Grand Prix
0 days 01:36:18.629000,26.6,23.0,780.6,False,50.6,279,2.6,2025,20,Mexico City Grand Prix
0 days 01:37:18.648000,26.6,23.0,780.6,False,50.7,233,2.9,2025,20,Mexico City Grand Prix
0 days 01:38:18.636000,26.5,23.0,780.7,False,50.7,183,3.2,2025,20,Mexico City Grand Prix
0 days 01:39:18.632000,26.4,23.0,780.6,False,50.3,254,1.7,2025,20,Mexico City Grand Prix
0 days 01:40:18.620000,26.5,23.0,780.5,False,50.3,239,1.5,2025,20,Mexico City Grand Prix
0 days 01:41:18.633000,26.6,23.0,780.5,False,50.6,158,1.1,2025,20,Mexico City Grand Prix
0 days 01:42:18.650000,26.7,22.0,780.6,False,50.8,246,2.2,2025,20,Mexico City Grand Prix
0 days 01:43:18.670000,27.0,22.0,780.7,False,50.6,21,0.7,2025,20,Mexico City Grand Prix
0 days 01:44:18.683000,26.9,21.0,780.6,False,50.5,306,1.4,2025,20,Mexico City Grand Prix
0 days 01:45:18.676000,26.8,21.0,780.5,False,50.4,252,1.6,2025,20,Mexico City Grand Prix
0 days 01:46:18.691000,26.6,21.0,780.5,False,50.4,283,2.1,2025,20,Mexico City Grand Prix
0 days 01:47:18.692000,26.8,21.0,780.5,False,50.6,262,2.1,2025,20,Mexico City Grand Prix
0 days 01:48:18.680000,26.8,21.0,780.6,False,50.6,203,2.1,2025,20,Mexico City Grand Prix
0 days 01:49:18.691000,26.8,20.0,780.6,False,50.4,237,2.3,2025,20,Mexico City Grand Prix
0 days 01:50:18.688000,26.6,21.0,780.6,False,49.9,201,2.7,2025,20,Mexico City Grand Prix
0 days 01:51:18.717000,26.5,21.0,780.6,False,49.6,178,1.7,2025,20,Mexico City Grand Prix
0 days 01:52:18.717000,26.5,21.0,780.6,False,50.2,247,1.1,2025,20,Mexico City Grand Prix
0 days 01:53:18.731000,26.5,21.0,780.5,False,50.1,243,1.7,2025,20,Mexico City Grand Prix
0 days 01:54:18.716000,26.6,21.0,780.5,False,49.7,144,1.2,2025,20,Mexico City Grand Prix
0 days 01:55:18.719000,26.8,20.0,780.6,False,49.6,126,1.5,2025,20,Mexico City Grand Prix
0 days 01:56:18.717000,26.9,20.0,780.5,False,49.4,113,1.1,2025,20,Mexico City Grand Prix
0 days 01:57:18.721000,27.0,20.0,780.5,False,49.3,201,0.6,2025,20,Mexico City Grand Prix
0 days 01:58:18.726000,27.0,21.0,780.5,False,49.1,333,0.6,2025,20,Mexico City Grand Prix
0 days 01:59:18.732000,26.9,21.0,780.5,False,49.1,295,1.6,2025,20,Mexico City Grand Prix
0 days 02:00:18.718000,26.8,21.0,780.5,False,49.1,300,1.1,2025,20,Mexico City Grand Prix
0 days 02:01:18.718000,26.8,22.0,780.5,False,49.1,272,2.5,2025,20,Mexico City Grand Prix
0 days 02:02:18.735000,27.0,22.0,780.5,False,49.1,265,2.3,2025,20,Mexico City Grand Prix
0 days 02:03:18.719000,27.1,21.0,780.5,False,48.9,246,2.9,2025,20,Mexico City Grand Prix
0 days 02:04:18.723000,27.1,21.0,780.5,False,48.3,249,2.1,2025,20,Mexico City Grand Prix
0 days 02:05:18.727000,27.1,22.0,780.5,False,48.1,262,3.2,2025,20,Mexico City Grand Prix
0 days 02:06:18.732000,27.1,22.0,780.5,False,48.1,261,2.1,2025,20,Mexico City Grand Prix
0 days 02:07:18.735000,27.1,21.0,780.5,False,48.1,245,3.9,2025,20,Mexico City Grand Prix
0 days 02:08:18.732000,27.1,22.0,780.5,False,48.0,277,3.2,2025,20,Mexico City Grand Prix
0 days 02:09:18.726000,27.0,22.0,780.6,False,47.9,280,2.7,2025,20,Mexico City Grand Prix
0 days 02:10:18.730000,26.9,22.0,780.5,False,47.8,262,3.0,2025,20,Mexico City Grand Prix
0 days 02:11:18.738000,26.9,22.0,780.5,False,47.8,259,2.2,2025,20,Mexico City Grand Prix
0 days 02:12:18.733000,26.9,22.0,780.5,False,48.0,294,2.0,2025,20,Mexico City Grand Prix
0 days 02:13:18.730000,26.9,22.0,780.5,False,48.0,253,2.0,2025,20,Mexico City Grand Prix
0 days 02:14:18.736000,26.8,22.0,780.5,False,47.8,273,2.2,2025,20,Mexico City Grand Prix
0 days 02:15:18.737000,26.8,22.0,780.4,False,47.9,288,1.5,2025,20,Mexico City Grand Prix
0 days 02:16:18.737000,26.8,22.0,780.5,False,47.5,285,2.5,2025,20,Mexico City Grand Prix
0 days 02:17:18.735000,26.8,22.0,780.6,False,47.5,237,1.6,2025,20,Mexico City Grand Prix
0 days 02:18:18.739000,26.9,22.0,780.5,False,47.7,275,0.9,2025,20,Mexico City Grand Prix
0 days 02:19:18.738000,27.0,22.0,780.4,False,47.7,284,2.6,2025,20,Mexico City Grand Prix
0 days 02:20:18.740000,27.1,22.0,780.4,False,47.6,288,3.3,2025,20,Mexico City Grand Prix
0 days 02:21:18.739000,27.1,22.0,780.5,False,47.4,287,3.4,2025,20,Mexico City Grand Prix
0 days 02:22:18.737000,27.0,22.0,780.5,False,46.9,247,1.4,2025,20,Mexico City Grand Prix
0 days 02:23:18.742000,27.0,22.0,780.4,False,47.0,222,1.4,2025,20,Mexico City Grand Prix
0 days 02:24:18.734000,27.0,21.0,780.4,False,47.1,277,2.1,2025,20,Mexico City Grand Prix
0 days 02:25:18.752000,26.9,20.0,780.4,False,47.1,245,1.2,2025,20,Mexico City Grand Prix
0 days 02:26:18.751000,27.0,21.0,780.4,False,46.8,287,1.2,2025,20,Mexico City Grand Prix
0 days 02:27:18.741000,27.0,21.0,780.5,False,46.7,257,1.4,2025,20,Mexico City Grand Prix
0 days 02:28:18.749000,27.1,21.0,780.5,False,46.7,249,3.0,2025,20,Mexico City Grand Prix
0 days 02:29:18.742000,27.0,20.0,780.4,False,46.7,157,1.5,2025,20,Mexico City Grand Prix
0 days 02:30:18.766000,26.9,20.0,780.4,False,46.7,146,2.3,2025,20,Mexico City Grand Prix
0 days 02:31:18.782000,26.9,20.0,780.3,False,46.5,264,1.0,2025,20,Mexico City Grand Prix
0 days 02:32:18.793000,26.9,20.0,780.4,False,46.5,117,1.5,2025,20,Mexico City Grand Prix
0 days 02:33:18.805000,26.8,20.0,780.4,False,46.1,174,1.7,2025,20,Mexico City Grand Prix
0 days 02:34:18.785000,26.8,21.0,780.4,False,45.8,237,2.0,2025,20,Mexico City Grand Prix
0 days 02:35:18.792000,26.8,21.0,780.5,False,45.8,308,1.6,2025,20,Mexico City Grand Prix
0 days 02:36:18.843000,26.9,21.0,780.4,False,45.7,147,1.0,2025,20,Mexico City Grand Prix
