Season,RoundNumber,RaceName,Driver,Team,NumPitStops,GridPosition_Est,AvgEarlyPace,PaceStdDev,TireDegSlope,AvgAirTemp,AvgTrackTemp,AvgHumidity,RainDetected,StartTyre_HARD,StartTyre_INTERMEDIATE,StartTyre_MEDIUM,StartTyre_SOFT
2025,19,United States Grand Prix,GAS,Alpine,1,14.0,101.6735,0.7708451854944663,-0.19784112149532657,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,ALO,Aston Martin,1,12.0,101.34816666666667,0.7067790083658876,-0.1954672897196265,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,STR,Aston Martin,1,18.0,101.71466666666667,1.1676139202093592,-0.3120934579439252,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,False,True
2025,19,United States Grand Prix,HAM,Ferrari,1,4.0,100.40239999999999,0.49961315034734943,-0.1305051546391762,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,LEC,Ferrari,1,2.0,100.264,0.5584572499305566,-0.16760309278350505,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,False,True
2025,19,United States Grand Prix,BEA,Haas F1 Team,1,8.0,101.11216666666667,0.8848180415580748,-0.2515981308411217,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,OCO,Haas F1 Team,1,15.0,102.15083333333332,1.4394694045608163,-0.3958411214953278,28.267532467532465,45.04480519480519,22.532467532467532,False,True,False,False,False
2025,19,United States Grand Prix,BOR,Kick Sauber,2,16.0,101.71250000000002,0.6484568605543501,-0.1786074766355147,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,False,True
2025,19,United States Grand Prix,HUL,Kick Sauber,1,11.0,101.09516666666666,0.7023162867730353,-0.19490654205607413,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,NOR,McLaren,1,3.0,100.2666,0.5308778578920038,-0.16735567010309355,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,PIA,McLaren,1,5.0,100.5714,0.1914714077871687,-0.03096907216494762,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,ANT,Mercedes,1,7.0,100.27433333333333,0.9720847013849514,-0.2694953271028039,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,RUS,Mercedes,1,6.0,100.77066666666667,0.38319429362487323,-0.045850467289719414,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,HAD,Racing Bulls,1,19.0,102.25266666666668,1.1858724495773814,-0.32244859813084015,28.267532467532465,45.04480519480519,22.532467532467532,False,True,False,False,False
2025,19,United States Grand Prix,LAW,Racing Bulls,1,13.0,101.53866666666666,0.6935478834706867,-0.18672897196261698,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,TSU,Red Bull Racing,1,10.0,100.7155,0.7468265528220057,-0.1403457943925232,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,VER,Red Bull Racing,1,1.0,99.9162,0.4521069563720513,-0.12081958762886555,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,19,United States Grand Prix,ALB,Williams,2,20.0,101.166,1.3567301868831543,-0.39822429906542045,28.267532467532465,45.04480519480519,22.532467532467532,False,True,False,False,False
2025,19,United States Grand Prix,SAI,Williams,0,9.0,100.76725,0.4110363933603318,-0.1242999999999995,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
2025,20,Mexico City Grand Prix,COL,Alpine,1,20.0,86.640875,5.389064335366047,-1.0233278145695368,26.405555555555555,50.588271604938264,23.234567901234566,False,True,False,False,False
2025,20,Mexico City Grand Prix,GAS,Alpine,1,15.0,86.37675,3.3978697423112445,-0.729927152317881,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,True,False
2025,20,Mexico City Grand Prix,ALO,Aston Martin,1,16.0,85.413375,3.878310859768722,-0.7133410596026494,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,STR,Aston Martin,2,19.0,85.75375,5.157218540204452,-0.9947880794701986,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
