Season,RoundNumber,RaceName,CircuitLocation,Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime_Sec,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,PitInTime,PitOutTime,TrackStatus,IsAccurate
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,46.0,2.0,MEDIUM,15.0,False,92.259,30.83,35.4,26.029,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,47.0,2.0,MEDIUM,16.0,False,93.466,31.184,36.583,25.699,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,48.0,2.0,MEDIUM,17.0,False,92.556,31.047,35.421,26.088,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,49.0,2.0,MEDIUM,18.0,False,93.964,32.266,35.606,26.092,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,50.0,2.0,MEDIUM,19.0,False,92.935,31.294,35.47,26.171,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,51.0,2.0,MEDIUM,20.0,False,92.227,30.766,35.64,25.821,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,52.0,2.0,MEDIUM,21.0,False,91.981,30.515,35.392,26.074,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,53.0,2.0,MEDIUM,22.0,False,92.609,30.861,35.644,26.104,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,54.0,2.0,MEDIUM,23.0,False,92.495,30.962,35.546,25.987,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,55.0,2.0,MEDIUM,24.0,False,92.155,30.667,35.489,25.999,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALO,Aston Martin,56.0,2.0,MEDIUM,25.0,False,92.277,30.514,35.569,26.194,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,1.0,,nan,,True,100.561,,35.795,26.379,,,12,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,2.0,,nan,,True,116.383,32.099,53.059,31.225,,,126,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,3.0,,nan,,True,121.385,42.759,51.625,27.001,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,4.0,,nan,,True,92.763,31.521,35.221,26.021,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,5.0,,nan,,True,92.509,31.396,35.25,25.863,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,6.0,,nan,,True,93.363,31.854,35.541,25.968,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,7.0,,nan,,True,93.047,31.76,35.329,25.958,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,8.0,,nan,,True,93.415,31.818,35.555,26.042,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,9.0,,nan,,True,93.033,31.803,35.257,25.973,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,10.0,,nan,,True,92.85,31.603,35.183,26.064,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,11.0,,nan,,True,93.558,31.963,35.429,26.166,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,12.0,,nan,,True,93.096,31.792,35.379,25.925,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,13.0,,nan,,True,93.112,31.906,35.356,25.85,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,14.0,,nan,,True,93.6,32.061,35.511,26.028,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,15.0,,nan,,True,93.409,31.873,35.496,26.04,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,16.0,,nan,,True,93.207,31.61,35.585,26.012,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,17.0,,nan,,True,93.05,31.544,35.455,26.051,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,18.0,,nan,,True,93.269,31.559,35.582,26.128,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,19.0,,nan,,True,92.61,31.309,35.32,25.981,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,20.0,,nan,,True,92.671,31.269,35.348,26.054,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,21.0,,nan,,True,92.673,31.281,35.369,26.023,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,22.0,,nan,,True,92.735,31.458,35.368,25.909,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,23.0,,nan,,True,92.685,31.311,35.39,25.984,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,24.0,,nan,,True,92.858,31.549,35.334,25.975,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,25.0,1.0,MEDIUM,1.0,True,92.417,31.257,35.23,25.93,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,26.0,1.0,MEDIUM,2.0,True,92.749,31.25,35.484,26.015,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,27.0,1.0,MEDIUM,3.0,True,92.452,30.933,35.514,26.005,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,28.0,1.0,MEDIUM,4.0,True,92.228,30.797,35.32,26.111,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,29.0,1.0,MEDIUM,5.0,True,131.178,43.777,47.708,39.693,0 days 01:43:43.052000,,167,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,30.0,1.0,MEDIUM,6.0,True,106.616,45.823,34.73,26.063,,0 days 01:44:05.210000,71,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,31.0,1.0,MEDIUM,7.0,True,93.623,32.614,35.343,25.666,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,32.0,1.0,MEDIUM,8.0,True,91.641,30.948,35.003,25.69,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,33.0,2.0,HARD,1.0,True,120.821,44.845,46.837,29.139,,,167,False
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,34.0,2.0,HARD,2.0,True,90.813,30.464,34.612,25.737,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,35.0,2.0,HARD,3.0,True,90.461,30.054,34.734,25.673,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,36.0,2.0,HARD,4.0,True,90.724,30.175,34.855,25.694,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,37.0,2.0,HARD,5.0,True,90.97,30.202,35.056,25.712,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,38.0,2.0,HARD,6.0,True,92.29,30.344,34.787,27.159,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,39.0,2.0,HARD,7.0,True,91.324,30.704,34.818,25.802,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,40.0,2.0,HARD,8.0,True,91.022,30.424,34.849,25.749,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,41.0,2.0,HARD,9.0,True,91.236,30.428,35.073,25.735,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,42.0,2.0,HARD,10.0,True,91.097,30.429,34.928,25.74,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,43.0,2.0,HARD,11.0,True,91.258,30.492,35.063,25.703,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,44.0,2.0,HARD,12.0,True,91.057,30.566,34.88,25.611,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,45.0,2.0,HARD,13.0,True,91.167,30.72,34.9,25.547,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,46.0,2.0,HARD,14.0,True,91.334,30.697,34.905,25.732,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,47.0,2.0,HARD,15.0,True,90.984,30.639,34.811,25.534,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,48.0,2.0,HARD,16.0,True,90.888,30.521,34.863,25.504,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,49.0,2.0,HARD,17.0,True,90.849,30.59,34.693,25.566,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,50.0,2.0,HARD,18.0,True,90.828,30.526,34.723,25.579,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,51.0,2.0,HARD,19.0,True,90.557,30.401,34.687,25.469,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,52.0,2.0,HARD,20.0,True,90.975,30.591,34.634,25.75,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,53.0,2.0,HARD,21.0,True,90.551,30.22,34.669,25.662,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,54.0,2.0,HARD,22.0,True,90.496,30.082,34.705,25.709,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,55.0,2.0,HARD,23.0,True,90.601,30.247,34.695,25.659,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,56.0,2.0,HARD,24.0,True,90.707,30.247,34.852,25.608,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,LEC,Ferrari,57.0,2.0,HARD,25.0,True,90.867,30.33,34.819,25.718,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,1.0,,nan,,True,103.734,,37.28,26.235,,,12,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,2.0,,nan,,True,124.499,32.845,62.08,29.574,,,126,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,3.0,,nan,,True,116.297,36.57,53.665,26.062,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,4.0,,nan,,True,93.892,32.362,35.61,25.92,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,5.0,,nan,,True,93.896,32.508,35.392,25.996,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,6.0,,nan,,True,93.212,32.027,35.215,25.97,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,7.0,,nan,,True,93.581,32.133,35.454,25.994,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,8.0,,nan,,True,93.469,32.18,35.421,25.868,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,9.0,,nan,,True,93.621,32.171,35.537,25.913,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,10.0,,nan,,True,93.843,32.089,35.679,26.075,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,11.0,,nan,,True,93.678,31.916,35.63,26.132,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,12.0,,nan,,True,93.547,31.869,35.611,26.067,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,13.0,,nan,,True,93.825,31.973,35.739,26.113,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,14.0,,nan,,True,94.221,32.51,35.684,26.027,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,15.0,,nan,,True,93.694,31.788,35.83,26.076,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,16.0,,nan,,True,93.913,31.91,35.885,26.118,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,17.0,,nan,,True,93.859,31.916,35.766,26.177,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,18.0,,nan,,True,93.59,31.739,35.71,26.141,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,19.0,,nan,,True,93.545,31.732,35.665,26.148,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,20.0,,nan,,True,98.388,31.624,35.727,31.037,0 days 01:29:32.515000,,1,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,21.0,,nan,,True,106.462,45.373,35.015,26.074,,0 days 01:29:54.798000,1,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,22.0,,nan,,True,92.538,31.285,35.302,25.951,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,23.0,,nan,,True,93.019,31.521,35.513,25.985,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,24.0,1.0,HARD,2.0,False,93.004,31.567,35.468,25.969,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,25.0,1.0,HARD,3.0,False,92.687,31.244,35.442,26.001,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,26.0,1.0,HARD,4.0,False,92.634,31.202,35.415,26.017,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,27.0,1.0,HARD,5.0,False,92.527,31.211,35.419,25.897,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,28.0,1.0,HARD,6.0,False,106.25,31.42,39.053,35.777,,,16,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,29.0,1.0,HARD,7.0,False,120.032,44.474,46.296,29.262,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,30.0,1.0,HARD,8.0,False,92.804,31.734,35.314,25.756,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,31.0,1.0,HARD,9.0,False,92.974,31.577,35.502,25.895,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,32.0,1.0,HARD,10.0,False,102.783,31.388,35.492,35.903,,,16,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,33.0,1.0,HARD,11.0,False,109.78,43.702,40.379,25.699,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,34.0,1.0,HARD,12.0,False,92.189,31.113,35.247,25.829,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,35.0,1.0,HARD,13.0,False,92.333,31.166,35.359,25.808,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,36.0,1.0,HARD,14.0,False,92.387,31.246,35.371,25.77,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,37.0,1.0,HARD,15.0,False,92.999,31.521,35.542,25.936,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,38.0,1.0,HARD,16.0,False,92.298,31.097,35.313,25.888,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,39.0,1.0,HARD,17.0,False,92.237,31.137,35.294,25.806,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,40.0,1.0,HARD,18.0,False,92.166,31.006,35.298,25.862,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,41.0,1.0,HARD,19.0,False,92.181,30.826,35.433,25.922,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,42.0,1.0,HARD,20.0,False,92.205,30.958,35.404,25.843,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,43.0,1.0,HARD,21.0,False,92.19,30.872,35.445,25.873,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,44.0,1.0,HARD,22.0,False,92.353,30.96,35.482,25.911,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,45.0,1.0,HARD,23.0,False,94.538,30.858,37.703,25.977,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,46.0,1.0,HARD,24.0,False,94.595,31.272,37.368,25.955,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,47.0,1.0,HARD,25.0,False,92.662,31.273,35.385,26.004,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,48.0,1.0,HARD,26.0,False,92.521,31.012,35.535,25.974,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,49.0,1.0,HARD,27.0,False,92.044,30.825,35.34,25.879,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,50.0,1.0,HARD,28.0,False,91.769,30.626,35.285,25.858,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,51.0,1.0,HARD,29.0,False,92.029,30.804,35.36,25.865,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,52.0,1.0,HARD,30.0,False,92.28,30.962,35.38,25.938,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,53.0,1.0,HARD,31.0,False,92.266,30.827,35.573,25.866,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,54.0,1.0,HARD,32.0,False,92.186,30.798,35.47,25.918,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,55.0,1.0,HARD,33.0,False,92.076,30.832,35.344,25.9,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,STR,Aston Martin,56.0,1.0,HARD,34.0,False,92.447,30.903,35.616,25.928,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,1.0,,nan,,True,101.207,,36.127,26.369,,,12,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,2.0,,nan,,True,116.508,32.103,53.872,30.533,,,126,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,3.0,,nan,,True,121.976,42.639,52.26,27.077,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,4.0,,nan,,True,92.955,31.511,35.372,26.072,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,5.0,,nan,,True,92.945,31.408,35.372,26.165,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,6.0,,nan,,True,93.036,31.403,35.445,26.188,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,7.0,,nan,,True,93.076,31.509,35.381,26.186,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,8.0,,nan,,True,93.187,31.606,35.479,26.102,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,9.0,,nan,,True,93.272,31.673,35.403,26.196,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,10.0,,nan,,True,93.145,31.513,35.497,26.135,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,11.0,,nan,,True,93.219,31.689,35.284,26.246,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,12.0,,nan,,True,93.239,31.587,35.518,26.134,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,13.0,,nan,,True,93.225,31.659,35.405,26.161,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,14.0,,nan,,True,93.105,31.561,35.455,26.089,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,15.0,,nan,,True,93.489,31.669,35.611,26.209,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,16.0,,nan,,True,93.366,31.553,35.641,26.172,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,17.0,,nan,,True,93.213,31.513,35.543,26.157,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,18.0,,nan,,True,93.325,31.456,35.615,26.254,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,19.0,,nan,,True,93.148,31.417,35.568,26.163,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,20.0,,nan,,True,93.15,31.377,35.574,26.199,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,21.0,,nan,,True,92.758,31.276,35.279,26.203,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,22.0,,nan,,True,92.829,31.31,35.43,26.089,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,23.0,,nan,,True,92.855,31.225,35.525,26.105,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,24.0,,nan,,True,92.673,31.228,35.372,26.073,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,25.0,1.0,MEDIUM,1.0,True,92.528,31.146,35.305,26.077,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,26.0,1.0,MEDIUM,2.0,True,92.634,31.154,35.409,26.071,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,27.0,1.0,MEDIUM,3.0,True,97.38,31.062,35.401,30.917,0 days 01:40:07.133000,,1,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,28.0,1.0,MEDIUM,4.0,True,115.106,45.702,34.836,34.568,,0 days 01:40:29.714000,16,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,29.0,1.0,MEDIUM,5.0,True,122.748,43.617,48.077,31.054,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,30.0,1.0,MEDIUM,6.0,True,91.531,30.941,34.736,25.854,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,31.0,1.0,MEDIUM,7.0,True,91.698,30.683,35.089,25.926,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,32.0,1.0,MEDIUM,8.0,True,93.002,30.963,35.276,26.763,,,16,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,33.0,2.0,HARD,1.0,True,118.586,44.726,47.845,26.015,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,34.0,2.0,HARD,2.0,True,91.393,30.662,34.789,25.942,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,35.0,2.0,HARD,3.0,True,91.41,30.56,35.073,25.777,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,36.0,2.0,HARD,4.0,True,91.287,30.321,35.081,25.885,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,37.0,2.0,HARD,5.0,True,91.495,30.453,35.141,25.901,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,38.0,2.0,HARD,6.0,True,91.199,30.437,34.822,25.94,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,39.0,2.0,HARD,7.0,True,91.557,30.522,35.088,25.947,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,40.0,2.0,HARD,8.0,True,91.328,30.407,35.011,25.91,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,41.0,2.0,HARD,9.0,True,91.345,30.323,35.129,25.893,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,42.0,2.0,HARD,10.0,True,91.211,30.251,35.126,25.834,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,43.0,2.0,HARD,11.0,True,91.229,30.338,34.968,25.923,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,44.0,2.0,HARD,12.0,True,91.183,30.312,34.971,25.9,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,45.0,2.0,HARD,13.0,True,91.335,30.416,35.029,25.89,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,46.0,2.0,HARD,14.0,True,91.427,30.469,35.079,25.879,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,47.0,2.0,HARD,15.0,True,91.046,30.342,34.883,25.821,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,48.0,2.0,HARD,16.0,True,91.528,30.447,35.184,25.897,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,49.0,2.0,HARD,17.0,True,91.131,30.391,34.888,25.852,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,50.0,2.0,HARD,18.0,True,91.363,30.423,35.013,25.927,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,51.0,2.0,HARD,19.0,True,91.179,30.356,34.944,25.879,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,52.0,2.0,HARD,20.0,True,91.237,30.414,34.937,25.886,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,53.0,2.0,HARD,21.0,True,91.267,30.364,34.985,25.918,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,54.0,2.0,HARD,22.0,True,91.341,30.216,35.221,25.904,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,55.0,2.0,HARD,23.0,True,90.964,30.093,34.985,25.886,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,56.0,2.0,HARD,24.0,True,91.401,30.3,35.179,25.922,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,57.0,2.0,HARD,25.0,True,91.051,30.192,34.98,25.879,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,1.0,,nan,,True,98.782,,35.605,26.293,,,12,False
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,2.0,,nan,,True,113.64,32.216,48.993,32.431,,,126,False
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,3.0,,nan,,True,123.54,43.407,49.929,30.204,,,671,False
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,4.0,,nan,,True,93.079,31.543,35.543,25.993,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,5.0,,nan,,True,93.836,32.12,35.883,25.833,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,6.0,,nan,,True,93.206,31.905,35.236,26.065,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,7.0,,nan,,True,92.982,31.891,35.159,25.932,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,8.0,,nan,,True,93.117,32.06,35.217,25.84,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,9.0,,nan,,True,93.014,32.176,35.046,25.792,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,10.0,,nan,,True,92.834,31.88,35.097,25.857,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,11.0,,nan,,True,93.569,32.148,35.443,25.978,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,12.0,,nan,,True,93.515,31.922,35.733,25.86,,,1,True
2025,6,Miami Grand Prix,Miami Gardens,ALB,Williams,13.0,,nan,,True,93.031,31.919,35.226,25.886,,,1,True
